"Pavlov's Buzz? Mobile Vibrations as Conditioned Rewards	R2037947
Gamified smartphone experiments reveal that fluctuations in decision-making precede changes in real-life drinking in alcohol use disorder	R2037971
Exploration Decisions Precede and Improve Explicit Uncertainty Judgments in Preschoolers	R2038005
Seeking information about outcomes affecting other people shows a preference for good news	R2038034
Running Head: EVALUATION OF REAL AND FAKE NEWS	R2038059
VICTIM INTOXICATION, CRIME TYPE, AND JURY DECISION-MAKING	R2038097
The Limbic Layer: Transforming Large Language Models (LLMs) into Clinical Mental Health Experts	R2038138
The development of the prototype Helicopter Non-technical Skills (HeliNOTS) behavioural marker systems	R2038170
Psychonomic Bulletin & Review	R2038195
The many roles of precision in action	R2038231
The odd case when cognitive biases are more prevalent in researchers than in samples	R2038260
Bystander Interventions for Promotion and Prevention: Applying Promotion Science, Motivation Science, and Behavioral Science to Upstanding	R2038296
Costly Curiosity 1 Costly curiosity: People pay a price to resolve an uncertain gamble early	R2038330
A Field Study Shows that AR Can Facilitate Collaboration in Ship Navigation	R2038348
A race between Proactive and Reactive processes during perceptual decisions	R2038380
Predicting Decision-makers' Algorithm Use	R2038408
Is the juice worth the squeeze? Learning the marginal value of mental effort over time	R2038442
Challenging the Status Quo: The Principle of Boycotting Number 1s in Psychology	R2038472
Beyond Nudging: Generalisable and transferable learning in human decision-making	R2038503
Competing cognitive pressures on human exploration in the absence of trade-off with exploitation	R2038542
Running head: CHILDREN ADAPT THEIR STRATEGIES TO CAUSAL SPARSITY1 Children's failure to control variables may reflect adaptive decision making	R2038575
A Shiny App for Teachers to Track Daily Student Wellbeing	R2038618
Psychopathy and Normal-Range Personality in Relation to Financial Risk Taking and Engagement in Antisocial Behaviors	R2038658
The description-experience gap: a challenge for the neuroeconomics of decision-making under uncertainty	R2038695
Running head: GROUP MEMBERSHIP AND MORALITY	R2038720
The hierarchical construction of value	R2038762
Toward nonprobabilistic explanations of learning and decision-making	R2038798
The dark side of Eureka: Artificially induced Aha moments make facts feel true	R2038817
Factors Influencing Trust in Algorithmic Decision-Making: An Indirect Scenario-based Experiment	R2038831
Constructing value signals for food rewards: determinants and the integration	R2038871
Naturalistic Generative Narratives Reveal Effects of Social Characteristics on Decision-Making	R2038900
	R2038923
It Seems Smart, but It Acts Stupid: Development of Trust in AI Advice in a Repeated Legal Decision-Making Task	R2038984
RESPONSE AVAILABILITY ON DECISION-MAKING	R2039030
UK adults of lower socioeconomic status report more overall life stress, but not more daily hassles: A daily diary study	R2039093
Situational States Influence on Team Workload Demands in Cyber Defense Exercise	R2039128
Neurobiology of Aging 2022, in press Benefits of a cognitive-motor dual-task intervention on anxiety and depression, and on cognitive functions and functional fitness in elderly: A pilot study	R2039173
A Decision-Congruent Heuristic Gives Superior Metacognitive Sensitivity Under Realistic Variance Assumptions	R2039214
Running head: EARLY ADVERSITY AND REWARD-RISK SENSITIVITY Early Caregiving Adversity Differentially Shapes Behavioral Sensitivity to Reward and Risk during Decision-Making	R2039248
Pseudo-learning effects in reinforcement learning model-based analysis: A problem of misspecification of initial preference	R2039266
Imprecise Action Selection in Substance Use Disorder: Evidence for Active Learning Impairments When Solving the Explore-Exploit Dilemma	R2039302
TAKING RISKS FOR OTHERS 1 Anti-Social Motives Explain Increased Risk Aversion for Others in Decisions from Experience	R2039329
Independent, not irrelevant: Trial order causes systematic misestimation of economic choice traits	R2039361
Communication in Action: Planning and Interpreting Communicative Demonstrations	R2039408
Persistent Effects of Facial Trustworthiness on Sentencing Decisions	R2039436
Sampling assumptions in inductive generalization	R2039474
Joint modelling of latent cognitive mechanisms shared across decision-making domains	R2039510
Causal inference deficits and integration failure drive stable variation in human punishment sensitivity	R2039569
Commentary: Altered learning under uncertainty in unmedicated mood and anxiety disorders	R2039598
Using artificial neural networks to reveal the human confidence computation	R2039608
Integrated Neural Circuitry Supporting Emotion Regulation and Decision Making	R2039625
Incongruent Effects of Anchoring on Valuation and Choice	R2039649
Psychological Assumptions Underlying Credibility Assessments in Finnish Asylum Determinations	R2039680
Differences in Cooperation and Reputation Formation in Heterogeneous and Homogeneous Groups in Public Goods Dilemmas	R2039718
Questioning AI: How Racial Identity Shapes the Perceptions of Algorithmic Bias	R2039750
NON PEER-REVIEWED PREPRINT Title Calculated Avoidance: Math Anxiety Predicts Math Avoidance in Effort-Based Decision-Making	R2039781
Risk perception and behaviour change after personal vaccination for COVID-19 in the USA	R2039811
Running head: FORWARD INFERENCE IN RISKY CHOICE 1 Forward Inference in Risky Choice: Mapping Gaze and Decision Processes	R2039839
LEARNING AND GENERALIZATION OF NOVEL COMPOSITIONAL MEANINGS	R2039879
Is parent personality associated with adolescent outcomes for their child? A response surface analysis approach	R2039924
Towards Stable Principles of Collective Intelligence under an Environment-Dependent Framework	R2039950
Large Language Models Amplify Human Biases in Moral Decision-Making	R2039972
Full Title: Perceptual change-of-mind decisions are sensitive to absolute evidence magnitude	R2040004
Facilitating Animacy Perception by Manipulating Stimuli Exposure Time	R2040033
An uncertainty-based model of the effects of fixation on choice	R2040070
Efficient Learning of Predictive Maps for Flexible Planning	R2040099
	R2040112
Preference reversals between intertemporal choice and pricing	R2040141
Affective Factors Affect Visuospatial Decision-making: A Drift Diffusion Modeling Approach	R2040154
Running head: REVERSAL LEARNING IN MAJOR DEPRESSIVE DISORDER Reward and punishment reversal learning in major depressive disorder	R2040206
Strategic social decision making undergoes significant changes in typically developing and autistic early adolescents	R2040238
Responsible Research in Health Disparities Using the Adolescent Brain Cognitive Development SM (ABCD) Study	R2040286
Neural coding partially accounts for the relation between children's number line estimation and numerical comparison performance	R2040330
Rational metareasoning and the plasticity of cognitive control	R2040357
Framing the Default: Influence of Choosing vs Rejecting Frame on Default Effects	R2040382
Do Physically Stronger Males Prevail in Non-Physical Conflicts?	R2040415
The Science of Honesty: A Review and Research Agenda	R2040460
Epistemic biases in human reinforcement learning: behavioral evidence, computational characterization, normative status and possible applications	R2040492
Public communication alters private confidence	R2040516
The primacy of the inner self in decision-making preferences across cultures	R2040542
Inconsistent choices among adolescents in El Salvador	R2040560
The role of episodic simulation in motivating commonplace harms	R2040592
Fishing Free-Riders using Altruism: Zero-Sum Fitness Competition in Prey-Predator System	R2040633
	R2040674
Predicting hand movements with distributional semantics: evidence from mouse-tracking	R2040704
Does Utility Bias Mental Simulations of Risky Events?	R2040733
An Accuracy Self-Nudge to Reduce Misinformation Sharing Online	R2040761
POSITIVE-SKEW BIAS FOR NON-MONETARY OUTCOMES	R2040776
A Distinct Role for Perceived Realism in Juror Decision Making	R2040794
When Bayesians take over: A computational model of parental intervention	R2040829
Rare and extreme outcomes in risky choice	R2040857
This is the preprint of AN EPISTEMIC NETWORK ANALYSIS OF PATIENT DECISION-MAKING REGARDING CHOICE OF THERAPY	R2040885
Metacognitive Information Theory	R2040921
Behavioral and cognitive neuroscience findings regarding assumptions of the evidence accumulation model	R2040962
Title: Distinct behavioral effects and neural mechanisms of reciprocal reputation on cooperative decisionmaking in gain and loss context	R2041002
Reward Processing	R2041039
Running Head: SOCIAL VALUE OF SHARING EXPERIENCES Wanting without enjoying: The social value of sharing experiences	R2041083
Aging is associated with maladaptive episodic memory-guided social decision-making	R2041113
The role of feedback in risk-sensitivity	R2041141
Intention regulates conflicting desires in human decision making	R2041183
	R2041200
Moral learning and decision-making across the lifespan	R2041242
Non-reinforced Preference Change	R2041287
An arbiter model of motivational selection	R2041331
	R2041368
Using artificial neural networks to relate external sensory features to internal decisional evidence	R2041395
THE EARLY BONOBO GETS THE JUICE? THE EVOLUTIONARY ROOTS OF PRE-CRASTINATION IN BONOBOS (PAN PANISCUS) To appear in Animal Behavior and Cognition	R2041410
The Effect of Uncertainty on Pain Decisions for Self and Others	R2041435
Frequency estimation and semantic ambiguity do not eliminate conjunction bias, when it occurs: Replication and extension of Mellers, Hertwig, and Kahneman (2001)	R2041462
Behavioral Indices of Effort Discounting are Related to Creative Accomplishment and Problem-Solving and to Bipolar Disorder	R2041490
Pseudo-Optimal Evidence Accumulation as a Foundation for Multi-Choice Irrationalities	R2041515
Revisiting foraging approaches in neuroscience	R2041548
Ageing is associated with exaggerated suboptimality in foraging behaviour	R2041577
Flexible decision-strategy improvements in children	R2041612
The Effects of Mental Fatigue on Effort Allocation: Modeling and Estimation	R2041630
Explaining the paradoxical effects of poverty on decision making: The Desperation Threshold Model	R2041648
Rethinking reinforcement learning	R2041677
Why We Imagine Our Future: Introducing the Functions of Future Thinking Scale (FoFTS)	R2041706
Running head: COLOR-CODED FOREST PLOTS PRODUCE ERRORS 1 Color-Coded Forest Plots in Data Dashboards: A Source of Misinterpretation and Suboptimal Decision-Making	R2041728
The Effect of Individual-Level Adaptive Stimulus Selection on the Group-Level Parameters for Cognitive Models	R2041747
Publisher's note: Springer Nature remains neutral with regard to jurisdictional claims in published maps and institutional affiliations	R2041767
Subjective cognitive impairment in oncological patients Subjective cognitive impairment in patients with cancer: a network approach	R2041786
Running head: COOPERATION VALUE-BASED FRAMEWORK 1 A value-based framework for understanding cooperation	R2041821
Threat rapidly disrupts Reward Reversal Learning	R2041859
AN ACTIVE INFERENCE ACCOUNT TO SOCIAL INFERENCE IN DEPRESSION Better safe than sorry? -An Active Inference Approach to Biased Social Inference in Depression	R2041889
Perspectives about the Collaboration between Human and Artificial-Intelligence in Creative Decision-Making	R2041919
POINT ESTIMATE OBSERVERS: A NEW CLASS OF MODELS FOR PERCEPTUAL DECISION MAKING	R2041948
SOURCE MEMORY FOR UNRECOGNIZED ITEMS	R2041989
	R2042017
INDIVIDUAL DIFFERENCES AND THREAT RESPONSE 1 Politics, Personality, and Impulsivity Can Color People's Perceptions of-and Responses to-Hurricane Threats of Varying Severity	R2042039
Case formulation and the outcome of cognitive behavior therapy	R2042062
Examining the robustness of the relationship between metacognitive efficiency and metacognitive bias	R2042080
Rational and irrational consequences of state-dependence valuation	R2042103
Fundamental constraints on distinguishing reality from imagination	R2042131
When the killing has been done: Influences of personality on third-party judgment and punishment of homicides in moral dilemma scenarios	R2042162
A systematic evidence map of the association between cannabis use and psychosis-related outcomes across the psychosis continuum: an umbrella review of systematic reviews and metaanalyses	R2042209
Systematic methods for Moral HRI: Studying human responses to robot norm conflicts	R2042236
Metacognition in multialternative choices is based on more information than type-1 decisions	R2042271
MOTIVATED INTERPRETATIONS OF SURVIVAL RATES	R2042301
The 'White Male Effect' in Perceptions of Risk of Dying from COVID-19	R2042327
Full title: The effects of antenatal depression and SSRI exposure on children: A systematic review	R2042390
Surprisingly Robust Violations of Stochastic Dominance Despite Splitting Training: A Quasi-Adversarial Collaboration	R2042431
A Bayesian Modelling Approach to Examine the Role of Testosterone Administration on the Endowment Effect and Risk-Taking	R2042456
Vicarious learning: model-based or model-free?	R2042478
Running head: FACIAL APPEARANCE IN PERSON PERCEPTION	R2042512
Titel: Never mind losing the pound… still got the penny! The influence of trait greed on risky decision behavior in a mixed and gain only BART	R2042539
SOCIAL, BIOSPHERIC AND TEMPORAL DILEMMA PREFERENCES	R2042589
Computations of confidence are modulated by mentalizing ability	R2042613
	R2042647
The Nature of Beauty: behavior, cognition, and neurobiology	R2042673
Improving Forensic Expert Decision-Making through Deliberate Practice	R2042700
Pupil-linked arousal encodes uncertainty-weighted prediction errors	R2042721
Evaluating the efficacy of a vignette-based approach to measuring online/offline discrepancies in moral decision making among social media users	R2042747
How people decide to consume (more) alcohol when feeling stressed	R2042782
Changes in the efficiency of lexical access across the lifespan are modulated by vocabulary size	R2042814
	R2042832
A Gamification Approach to Improving Interpersonal Situational Awareness in Cyber Defense	R2042855
ATTENTION AND NEGLECT UNDER SCARCITY	R2042882
Accumulation of continuously time-varying sensory evidence constrains neural and behavioral responses in human collision threat detection	R2042900
Signed and Unsigned Effects of Prediction Error on Memory: Is it a Matter of Choice?	R2042921
Temporal oscillations in preference strength provide evidence for an open system model of constructed preference	R2042948
Introducing COSMOS: a web-platform for multimodal game-based psychological assessment geared towards open science practice	R2042986
Improving climate change decision-makers' understanding of IPCC graphs: A randomised experimental study across 135 countries	R2043014
Decision-Making under Uncertainty	R2043043
Abbreviated Title: Cognitive Effort Value Comparison in dACC Generalized encoding of the relative subjective value of cognitive effort in dorsal ACC	R2043083
Study protocol: Social Health Impact of Network Effects (SHINE) Study	R2043118
	R2043156
	R2043184
The Double-Edged Sword of Loyalty	R2043227
Assessing Decision Thresholds in Primary School Students Using Signal Detection Theory: Validating an Adapted Version of the Beads Task	R2043282
THIS MANUSCRIPT HAS NOT YET BEEN PEER-REVIEWED	R2043315
	R2043332
Exploration-exploitation dilemma in joint value-based decisions is driven by resistance to erratic randomness	R2043343
Behavioural profiles following feedback 1 Running head: Behavioural profiles following feedback Assessing behavioural profiles following neutral, positive and negative feedback	R2043386
Cognitive flexibility: neurobehavioural correlates of changing one's mind	R2043406
Imagine Before You Decide: Episodic Simulation Increases the Likelihood of Choosing the Simulated Option	R2043450
The neuroeconomics of work: Computational and neural mechanisms of the dynamics of effort-based decisions	R2043499
Running head: EVIDENCE ACCUMULATION IN DECISION MAKING AND WORKING MEMORY 1 Practice-related Changes in Perceptual Evidence Accumulation Correlate with Changes in Working Memory	R2043537
Framing attributes in similarity judgments and intertemporal choices	R2043569
THE POTENTIAL OF WAITING ONE SECOND 1 The potential of waiting one second before answering a question for boosting medical image binary labelling performance	R2043595
Flexible use of confidence to guide advice requests	R2043623
Language-based game theory in the age of artificial intelligence	R2043648
Encoding context determines risky choice	R2043673
Power and Sociability	R2043701
Does allowing for changes of mind influence initial responses?	R2043723
Absolute and relative stability of loss aversion across contexts	R2043738
An Evolutionary Theory of Values	R2043763
Does disrupting the Orbitofrontal Cortex alter sensitivity to punishment? A potential mechanism of compulsivity	R2043777
Investigating the Impact of Background Noise on Group Decision-Making Using an Individual-Weighted Voting Model	R2043798
Methods to scale deliberative decision-making to billions of simultaneous people	R2043828
Pleasure, reward value, prediction error and anhedonia	R2043856
Valuing different forms of knowledge predicts belief in epistemically suspect claims: Development and validation of the Foundations of Knowledge Questionnaire	R2043907
WARM HANDOFFS IN THE FINANCIAL INDUSTRY	R2043929
No Evidence for Loss Aversion Disappearance and Reversal in Walasek and Stewart (2015)	R2043934
Dispositional and situational attribution of COVID-19 risk: A content analysis of response typology	R2043950
It takes a village to model complex behaviour: A community-based approach	R2043970
Note: This manuscript was accepted for publication in Judgment and Decision Making in May 2024. Chasing emotional losses: negative subjective affect is linked to increased risk seeking both within and between individuals	R2043988
The impassable gap between experiential and symbolic values	R2044014
The component processes of complex planning follow distinct developmental trajectories	R2044037
Need for cognition does not account for individual differences in metacontrol of decision making	R2044056
Low self-esteem and the formation of global self-performance estimates in emerging adulthood	R2044077
Learning from rewards and social information in naturalistic strategic behavior	R2044101
Running head: STABILITY-FLEXIBILITY TRADE-OFF IN DECISION MAKING 1 To Stay or Not to Stay: The Stability-Flexibility Trade-Off in Value-Based Decision Making	R2044120
Running head: PERCEPTIONS OF DOMESTIC HOMICIDE!	R2044148
Effects of personal force and physical contact on moral decision-making: A replication	R2044176
Biases in Improvement Decisions: People Focus on the Relative Reduction in Bad Outcomes	R2044207
On the psychology of the psychology subject pool: an exploratory test of the good student effect	R2044242
	R2044269
Information Acquisition and Evaluation in Decision Making: A General Computational Framework	R2044298
Torn again: Repeated Experiences of Ambivalence Motivate Effortful Problem-Focused Coping	R2044331
When models matter: Environmental demand guides the arbitration between modelbased and model-free control	R2044343
	R2044366
	R2044391
Model-based foraging using latent-cause inference	R2044416
VALIDATION AND COMPARISON OF NON-STATIONARY COGNITIVE MODELS: A DIFFUSION MODEL APPLICATION	R2044437
The Cognitive and Perceptual Correlates of Ideological Attitudes: A Data-Driven Approach	R2044468
Prediction of violent reoffending in people released from prison in England: external validation study of a risk assessment tool (OxRec)	R2044490
Accurate predictions facilitate robust memory encoding independently from stimulus probability	R2044518
Domain-general idiosyncratic anchoring of metacognition	R2044530
VIRTUAL REALITY AND SPATIAL NAVIGATION	R2044571
A unified theory of discrete and continuous responding	R2044603
Individual Differences in Fear and Self-Distancing Predict Information Processing via Problem Construal	R2044626
Filling the gaps: Cognitive control as a critical lens for understanding mechanisms of value-based decision-making	R2044662
Running head: HEURISTIC DECISION MAKING	R2044691
The Impact of N-back-Induced Cognitive Load and Time Budget on Takeover Performance	R2044712
TOP-DOWN AND BOTTOM-UP INFLUENCES ON EMOTION PERCEPTION	R2044730
A computational neuroscience perspective on subjective wellbeing within the active inference framework	R2044762
Nonlinear Probability Weighting Can Reflect Attentional Biases in Sequential Sampling	R2044788
Confidence response times: Challenging post-decisional models of confidence	R2044805
No gender difference in confidence or metacognitive ability in perceptual decision making	R2044813
Time pressure changes how people explore and respond to uncertainty	R2044838
Letting go of the Grail: Falsifying the theory of true"" eyewitness identifications"	R2044861
Learning and choosing in an uncertain world: An investigation of the explore-exploit dilemma in static and dynamic environments	R2044911
Running head: DIFFUSION MODELING AND INTERVENTIONS ON THE RACE IAT NOTICE: This is the author's version of a work that was accepted for publication in Personality and Social Psychology Bulletin (PSPB). Changes resulting from the publishing process, such as editing, corrections, structural formatting, and other quality control mechanisms may not be reflected in this document. A definitive version is published in Personality and Social Psychology Bulletin. Supplements to this work can be found at	R2044930
The Gated Cascade Diffusion Model: An Integrated Theory of Decision Making, Motor Preparation, and Motor Execution	R2044950
Autistic traits are related to worse performance in a volatile reward learning task despite adaptive learning rates	R2044967
A diffusion model analysis of belief bias: Different cognitive mechanisms explain how cognitive abilities and thinking styles contribute to conflict resolution in reasoning	R2044985
dynConfiR: The R package for sequential sampling models of decision confidence	R2045003
Animals, Abuse and COVID-19 Lockdown	R2045039
Computational approaches to mentalizing during observational learning and strategic social interactions	R2045064
Evaluating Intersectional Fairness in Algorithmic Decision Making Using Intersectional Differential Algorithmic Functioning	R2045086
Balancing exploration and exploitation with information and randomization	R2045120
Intergroup Coordination Groups Outperform Individuals in Tacit Coordination by Using Consensual and Disjunctive Salience	R2045153
Combined Anchoring: Prosecution and defense claims as sequential anchors in the courtroom	R2045164
Conceptualisation of parenting in research on young children with or at elevated likelihood of autism: A systematic review of observational measures	R2045197
Rationalization is rational	R2045221
The effect of acute stress on dishonesty: the moderating role of moral default	R2045239
Win-Win Denial: The Psychological Underpinnings of Zero-Sum Thinking	R2045264
Psychological Mechanisms of Loss Aversion: A Drift-Diffusion Decomposition	R2045286
Characterizing heterogeneity in human reinforcement learning and the arbitration of behavioral control	R2045324
Fluency and confidence predict paramedic diagnostic intuition: An experimental study of applied dual-process theory	R2045364
ADULT AGE DIFFERENCES IN THE INTEGRATION OF VALUES FOR SELF AND OTHER	R2045387
TITLE: Detaching from influence in decision-making: objective and subjective freedom of choice	R2045414
How Multimodal can Predict Human Judgment	R2045445
Evaluating Risk and Benefit Sensitivity for Cognitive Treatments	R2045475
Decision Processes in Continuous-Outcome Retrieval from Visual Working Memory	R2045510
Theory of Machine 2.0: Artificial Versus Artificial Intelligence	R2045530
Extrinsic factors underlying food valuation in the human brain	R2045554
Butt-dialing the Devil: Evil Agents are Expected to Disregard Intentions Behind Requests	R2045586
Running head: LINEARITY IN SEQUENTIAL DECISION MAKING 1 A Linear Threshold Model for Optimal Stopping Behavior	R2045609
Improving measurements of similarity judgments with machine-learning algorithms	R2045625
Behavioral consequences and intervention of financial shocks	R2045656
The cost of Pavlovian bias: maladaptive decision-making in human sign-trackers and goal-trackers	R2045683
Empowering Patients through Technology: Enhancing Health Literacy and Self-Management in Chronic Conditions Date: 15,12,2023	R2045695
Computational and Behavioral Markers of Model-based Decision Making in Childhood	R2045703
Decision Makers Consider All Options in Choice Triplets	R2045728
Methylphenidate enhances or impairs the cognitive control of Pavlovian bias depending on working memory capacity	R2045761
Title: Testosterone increases risk-taking for status but not for money	R2045819
Running head: DISTRESS AND RAPE COMPLAINANT CREDIBILITY	R2045850
BACKGROUND INFORMATION IN CSA INVESTIGATIONS	R2045874
A cognitive modeling analysis of risk in sequential choice tasks	R2045897
Value-free reinforcement learning: policy optimization as a minimal model of operant behavior	R2045911
Neurocognitive Empowerment for Addiction Treatment (NEAT): Study Protocol for a Randomized Controlled Trial Authors	R2045930
Sensitivity to the instrumental value of choice increases across development	R2045992
Neuroscience and Biobehavioral Reviews	R2046027
Article Title: Search for solutions, learning, simulation, and choice processes in suicidal behavior Article Type: Overview Authors	R2046052
Evidence of Psychological Targeting but not Psychological Tailoring in Political Persuasion Around Brexit	R2046073
Variable-drift diffusion models of pedestrian road-crossing decisions	R2046098
Patterns of choice adaptation in dynamic risky environments	R2046118
AI AND WORKER COMPENSATION	R2046137
Transdiagnostic mental health symptom dimensions predict use of flexible model-based inference in complex environments	R2046157
Competing Interest Statement: The German Standing Committee on Vaccination (STIKO) at the Robert Koch Institute officially recommends COVID-19 vaccinations. The activities of the STIKO are coordinated and supported by the Robert Koch Institute	R2046180
From Martial to Mindful: Reframing the Practice of the Wing Chun Martial Art through a Psychological Lens of Inner Development for Holistic Wellbeing	R2046208
Rational After All: Changes in Probability Matching Behaviour Across Time in Humans and Monkeys	R2046229
Doing good vs. avoiding bad in prosocial choice: A refined test and extension of the morality preference hypothesis	R2046243
Choice in shared resource problems: a social motives selection model	R2046270
Measures of Relationship Power Dynamics in Romantic Relationships Under review as of 01/07/2025	R2046294
Social preferences and psychopathy in a sample of male prisoners	R2046311
VTE AND PLACE-STRATEGIES IN HUMAN NAVIGATION	R2046332
Anchoring, confirmation and confidence bias among medical decision-makers	R2046350
Clinicians and the CBS Research Agenda	R2046374
Longitudinal Psychological Family Studies in Austria: A Scoping Review	R2046400
How consistent are UK university rankings of subjects and their shifts? An exploration using a robust ranking aggregation method	R2046423
Locating what comes to mind in empirically derived representational spaces	R2046448
The illusion of information adequacy: A corollary to naïve realism	R2046469
Towards a distributed connectionist account of cognates and interlingual homographs: Evidence from semantic relatedness tasks	R2046487
DECISION FRAMING IN FACIAL IMAGE COMPARISON	R2046507
Conditionality of adaptiveness: Investigating the relationship between numeracy and adaptive behavior	R2046522
Partition dependence in development: Are children's decisions shaped by the arbitrary grouping of options?	R2046530
Capturing Fingerprint Expertise with Protocol Analysis	R2046547
Please send all correspondence to	R2046573
How do people predict a random walk? Lessons for models of human cognition	R2046598
Validating Mouse-Tracking: How Design Factors Influence Action Dynamics in Intertemporal Decision Making	R2046617
Not everything looks like a nail: Learning to select appropriate decision strategies in multiple environments	R2046641
Effects of social value orientation (SVO) and decision mode on controlled information acquisition-A Mouselab perspective	R2046657
Working title: The developmental trajectory of open-mindedness: from 18 to 87-years of age	R2046672
Childhood socioeconomic position relates to adult decision-making: evidence from a large cross-cultural investigation	R2046683
Time and memory costs jointly determine a speed-accuracy trade-off and set-size effects	R2046701
Abnormalities of confidence in psychiatry: an overview and future perspectives	R2046727
Distinct neural markers of evidence accumulation index metacognitive processing before and after simple visual decisions	R2046749
Signatures proposed to index perceptual effects emerge in a purely cognitive task	R2046769
The role of attention in decision-making under risk in gambling disorder: an eye-tracking study	R2046801
Overprecision is a Property of Thinking Systems	R2046824
LRTC and identity 1	R2046844
Getting a grip on insight: real-time and embodied Aha experiences predict correct solutions	R2046858
Developmental changes in reward processing are reward specific Authors	R2046876
Individual differences in working memory impact the trajectory of non-native speech category learning	R2046900
RELEVANCE REALIZATION, AGING, & MORAL DECISION-MAKING	R2046927
Introducing the Extinction Gambling Task	R2046943
Running head: REPITITION BIAS IN INTERTEMPORAL CHOICE	R2046960
People Are (Shockingly) Bad at Valuing Hedges	R2046978
Common computations for metacognition and meta-metacognition	R2046987
Organisation for Economic Co-operation and Development DOCUMENT CODE For Official Use English -Or. English	R2047003
Decision landscapes: visualizing mouse-tracking data	R2047019
Moderated mediation of the link between parent-adolescent conflict and adolescent risktaking: The role of physiological regulation and hostile behavior in an experimentally controlled investigation	R2047039
An investigation of feed-forward and feed-back eye movement training in immersive virtual reality	R2047080
VISUAL AIDS AND FINANCIAL DECISION MAKING	R2047117
Numerical Approximation of the First-Passage Time Distribution of Time-Varying Diffusion Decision Models: A Mesh-Free Approach	R2047138
Conspiracy belief, jumping to conclusions and intuitive thinking	R2047159
I know better! Emerging metacognition allows adolescents to ignore false advice	R2047174
When Private Optimism meets Public Despair: Dissociable effects on behavior and well-being	R2047199
Running Head: NEUROIMAGING RATIONALITY A Window into the Rational Mind: The Neural Underpinnings of Human Reasoning	R2047212
Collaborative decision making is grounded in representations of other people's competence and effort	R2047227
Assessing the Longitudinal Associations Between Decision-Making Processes and Attention Problems in Early Adolescence	R2047243
Modeling the influence of working memory, reinforcement, and action uncertainty on reaction time and choice during instrumental learning	R2047266
Surprising sounds bias risky decision making	R2047289
The Decisive Role of Non-Decision Time for Interpreting Decision Making Models	R2047310
Running head: PLAYING A DIFFERENT GAME Playing a different game: Situation perception mediates framing effects on cooperative behaviour	R2047330
Eye movements reflect adaptive predictions and predictive precision	R2047350
Flexibility of Evidence-Accumulation Models under Practical Constraints	R2047372
Thinking Fast and Slow in Large Language Models: a Review of the Decision-Making Capabilities of Generative AI Agents	R2047415
Can we infer inter-individual differences in risk-taking from behavioural tasks?	R2047431
Exploit Theory of Human Drive (ETHD): Framework Proposal	R2047459
Structuring memory through inference-based event segmentation *	R2047479
Cognitive Bias and Mate Choice	R2047492
THE ANTICIPATED FOOD SCARCITY SCALE (AFSS)	R2047499
Decision-making expertise, intelligence, and social alliances are associated with conflict resolution skills among recently settled Ethiopian hunter-gatherers	R2047529
Testing the Theory of Good Thinking and Deciding in Organizational Setting: Many Benefits of Leader's Actively Open-minded Thinking	R2047560
Born to be Biased: Genes and Miscalibrated Expectations	R2047582
Risky decisions are influenced by individual attributes as a function of risk preference	R2047598
The Exploration Advantage: Children's instinct to explore leads them to find information that adults miss	R2047611
Cognitive models of decision-making with identifiable parameters: Diffusion Decision Models with within-trial noise	R2047630
Deciphering the Cognitive Complexity of Road Crossing Decisions: A Novel Model Integrating Time-Varying Drift Rates, Signal Suppression, and Utility Maximization	R2047659
Beyond the Individual: Sexual Minority Help-Seeking and the Consequences of Structural Barriers	R2047704
Diurnal Cortisol and Decision Making Under Risk in Problem Gambling	R2047734
Accepted for publication in Cognition Three-year-olds' ability to plan for mutually exclusive future possibilities is limited primarily by their representations of possible plans, not possible events	R2047758
Social odors (even when masked) make you more emotional: behavioral and neural insights	R2047775
COGNITIVE ECONOMICS: MINDS AND MARKETS AS COMPLEX SYSTEMS	R2047791
The Impact of the Balance between Trust in Advice and Confidence in Human Judgment on Advice Utilization	R2047811
Running Head: MODELING FLEXIBLE BEHAVIOR IN AUTISM SPECTRUM DISORDER AND TYPICAL DEVELOPMENT	R2047838
Can Probabilistic Cognitive Modeling Explain Adoption Behavior of Smartphone Apps Gathering Private Data?	R2047855
A dual-fMRI investigation of the iterated Ultimatum Game reveals that reciprocal behaviour is associated with neural alignment	R2047876
Disrupted social decisions in antagonistic individuals 1 Title: Adaptive social decisions are disrupted in highly antagonistic individuals	R2047901
Rational inference strategies and the genesis of polarization and extremism	R2047919
Explaining human interactions on the road by large-scale integration of computational psychological theory	R2047947
The role of Naturalistic Developmental Behavioral Interventions in early intervention for autistic toddlers: An observational study	R2047977
How peer influence shapes value computation in moral decision-making	R2048001
Attentional Dynamics Explain the Elusive Nature of Context Effects	R2048025
Using behavioral interventions to reduce single-use produce bags	R2048061
An LBA account of decisions in the multiple object tracking task	R2048089
Running head: CAUSAL ROLE OF TPJ IN SELFISHNESS	R2048107
Breaking human social decision making into multiple components and then putting them together again	R2048136
The repulsion effect in preferential choice and its relation to perceptual choice	R2048176
Crowd control: Reducing individual estimation bias by sharing biased social information	R2048205
Sensitivity to contamination of food odours depends on hunger and attention	R2048241
Impact of the Gut Microbiome Composition on Social Decision-Making Short Title: Social Decision-Making and Gut Microbiome Composition	R2048274
Construal level as a mediator of stress-induced bias in financial decision making	R2048339
A Quantum Model for Serial Reproduction	R2048363
