"Pavlov's Buzz? Mobile Vibrations as Conditioned Rewards	R1416848
Gamified smartphone experiments reveal that fluctuations in decision-making precede changes in real-life drinking in alcohol use disorder	R1416863
Exploration Decisions Precede and Improve Explicit Uncertainty Judgments in Preschoolers	R1416878
Seeking information about outcomes affecting other people shows a preference for good news	R1416892
Running Head: EVALUATION OF REAL AND FAKE NEWS	R1416903
VICTIM INTOXICATION, CRIME TYPE, AND JURY DECISION-MAKING	R1416918
The Limbic Layer: Transforming Large Language Models (LLMs) into Clinical Mental Health Experts	R1416935
The development of the prototype Helicopter Non-technical Skills (HeliNOTS) behavioural marker systems	R1416954
Psychonomic Bulletin & Review	R1416970
The many roles of precision in action	R1416984
The odd case when cognitive biases are more prevalent in researchers than in samples	R1416995
Bystander Interventions for Promotion and Prevention: Applying Promotion Science, Motivation Science, and Behavioral Science to Upstanding	R1417010
Costly Curiosity 1 Costly curiosity: People pay a price to resolve an uncertain gamble early	R1417026
A Field Study Shows that AR Can Facilitate Collaboration in Ship Navigation	R1417037
A race between Proactive and Reactive processes during perceptual decisions	R1417053
Predicting Decision-makers' Algorithm Use	R1417067
Is the juice worth the squeeze? Learning the marginal value of mental effort over time	R1417081
Challenging the Status Quo: The Principle of Boycotting Number 1s in Psychology	R1417096
Beyond Nudging: Generalisable and transferable learning in human decision-making	R1417114
Competing cognitive pressures on human exploration in the absence of trade-off with exploitation	R1417131
Running head: CHILDREN ADAPT THEIR STRATEGIES TO CAUSAL SPARSITY1 Children's failure to control variables may reflect adaptive decision making	R1417145
A Shiny App for Teachers to Track Daily Student Wellbeing	R1417158
Psychopathy and Normal-Range Personality in Relation to Financial Risk Taking and Engagement in Antisocial Behaviors	R1417176
The description-experience gap: a challenge for the neuroeconomics of decision-making under uncertainty	R1417191
Running head: GROUP MEMBERSHIP AND MORALITY	R1417202
The hierarchical construction of value	R1417218
Toward nonprobabilistic explanations of learning and decision-making	R1417233
The dark side of Eureka: Artificially induced Aha moments make facts feel true	R1417244
Factors Influencing Trust in Algorithmic Decision-Making: An Indirect Scenario-based Experiment	R1417253
Constructing value signals for food rewards: determinants and the integration	R1417267
Naturalistic Generative Narratives Reveal Effects of Social Characteristics on Decision-Making	R1417280
It Seems Smart, but It Acts Stupid: Development of Trust in AI Advice in a Repeated Legal Decision-Making Task	R1417302
RESPONSE AVAILABILITY ON DECISION-MAKING	R1417323
UK adults of lower socioeconomic status report more overall life stress, but not more daily hassles: A daily diary study	R1417347
Situational States Influence on Team Workload Demands in Cyber Defense Exercise	R1417367
Neurobiology of Aging 2022, in press Benefits of a cognitive-motor dual-task intervention on anxiety and depression, and on cognitive functions and functional fitness in elderly: A pilot study	R1417385
A Decision-Congruent Heuristic Gives Superior Metacognitive Sensitivity Under Realistic Variance Assumptions	R1417404
Running head: EARLY ADVERSITY AND REWARD-RISK SENSITIVITY Early Caregiving Adversity Differentially Shapes Behavioral Sensitivity to Reward and Risk during Decision-Making	R1417421
Pseudo-learning effects in reinforcement learning model-based analysis: A problem of misspecification of initial preference	R1417432
Imprecise Action Selection in Substance Use Disorder: Evidence for Active Learning Impairments When Solving the Explore-Exploit Dilemma	R1417449
TAKING RISKS FOR OTHERS 1 Anti-Social Motives Explain Increased Risk Aversion for Others in Decisions from Experience	R1417466
Independent, not irrelevant: Trial order causes systematic misestimation of economic choice traits	R1417482
Communication in Action: Planning and Interpreting Communicative Demonstrations	R1417500
Persistent Effects of Facial Trustworthiness on Sentencing Decisions	R1417513
Sampling assumptions in inductive generalization	R1417528
Joint modelling of latent cognitive mechanisms shared across decision-making domains	R1417543
Causal inference deficits and integration failure drive stable variation in human punishment sensitivity	R1417565
Commentary: Altered learning under uncertainty in unmedicated mood and anxiety disorders	R1417579
Using artificial neural networks to reveal the human confidence computation	R1417587
Integrated Neural Circuitry Supporting Emotion Regulation and Decision Making	R1417597
Incongruent Effects of Anchoring on Valuation and Choice	R1417611
Psychological Assumptions Underlying Credibility Assessments in Finnish Asylum Determinations	R1417626
Differences in Cooperation and Reputation Formation in Heterogeneous and Homogeneous Groups in Public Goods Dilemmas	R1417643
Questioning AI: How Racial Identity Shapes the Perceptions of Algorithmic Bias	R1417659
NON PEER-REVIEWED PREPRINT Title Calculated Avoidance: Math Anxiety Predicts Math Avoidance in Effort-Based Decision-Making	R1417675
Risk perception and behaviour change after personal vaccination for COVID-19 in the USA	R1417689
Running head: FORWARD INFERENCE IN RISKY CHOICE 1 Forward Inference in Risky Choice: Mapping Gaze and Decision Processes	R1417703
LEARNING AND GENERALIZATION OF NOVEL COMPOSITIONAL MEANINGS	R1417720
Is parent personality associated with adolescent outcomes for their child? A response surface analysis approach	R1417745
Towards Stable Principles of Collective Intelligence under an Environment-Dependent Framework	R1417765
Large Language Models Amplify Human Biases in Moral Decision-Making	R1417778
Full Title: Perceptual change-of-mind decisions are sensitive to absolute evidence magnitude	R1417795
Facilitating Animacy Perception by Manipulating Stimuli Exposure Time	R1417811
An uncertainty-based model of the effects of fixation on choice	R1417825
Efficient Learning of Predictive Maps for Flexible Planning	R1417838
Preference reversals between intertemporal choice and pricing	R1417851
Affective Factors Affect Visuospatial Decision-making: A Drift Diffusion Modeling Approach	R1417858
Running head: REVERSAL LEARNING IN MAJOR DEPRESSIVE DISORDER Reward and punishment reversal learning in major depressive disorder	R1417880
Strategic social decision making undergoes significant changes in typically developing and autistic early adolescents	R1417899
Responsible Research in Health Disparities Using the Adolescent Brain Cognitive Development SM (ABCD) Study	R1417919
Neural coding partially accounts for the relation between children's number line estimation and numerical comparison performance	R1417938
Rational metareasoning and the plasticity of cognitive control	R1417951
Framing the Default: Influence of Choosing vs Rejecting Frame on Default Effects	R1417962
Do Physically Stronger Males Prevail in Non-Physical Conflicts?	R1417975
The Science of Honesty: A Review and Research Agenda	R1417994
Epistemic biases in human reinforcement learning: behavioral evidence, computational characterization, normative status and possible applications	R1418009
Public communication alters private confidence	R1418021
The primacy of the inner self in decision-making preferences across cultures	R1418034
Inconsistent choices among adolescents in El Salvador	R1418046
The role of episodic simulation in motivating commonplace harms	R1418060
Fishing Free-Riders using Altruism: Zero-Sum Fitness Competition in Prey-Predator System	R1418076
Predicting hand movements with distributional semantics: evidence from mouse-tracking	R1418091
Does Utility Bias Mental Simulations of Risky Events?	R1418110
An Accuracy Self-Nudge to Reduce Misinformation Sharing Online	R1418126
POSITIVE-SKEW BIAS FOR NON-MONETARY OUTCOMES	R1418136
A Distinct Role for Perceived Realism in Juror Decision Making	R1418146
When Bayesians take over: A computational model of parental intervention	R1418159
Rare and extreme outcomes in risky choice	R1418171
This is the preprint of AN EPISTEMIC NETWORK ANALYSIS OF PATIENT DECISION-MAKING REGARDING CHOICE OF THERAPY	R1418183
Metacognitive Information Theory	R1418199
Behavioral and cognitive neuroscience findings regarding assumptions of the evidence accumulation model	R1418216
Title: Distinct behavioral effects and neural mechanisms of reciprocal reputation on cooperative decisionmaking in gain and loss context	R1418233
Reward Processing	R1418248
Running Head: SOCIAL VALUE OF SHARING EXPERIENCES Wanting without enjoying: The social value of sharing experiences	R1418267
Aging is associated with maladaptive episodic memory-guided social decision-making	R1418282
The role of feedback in risk-sensitivity	R1418295
Intention regulates conflicting desires in human decision making	R1418312
Moral learning and decision-making across the lifespan	R1418330
Non-reinforced Preference Change	R1418346
An arbiter model of motivational selection	R1418363
Using artificial neural networks to relate external sensory features to internal decisional evidence	R1418375
THE EARLY BONOBO GETS THE JUICE? THE EVOLUTIONARY ROOTS OF PRE-CRASTINATION IN BONOBOS (PAN PANISCUS) To appear in Animal Behavior and Cognition	R1418382
The Effect of Uncertainty on Pain Decisions for Self and Others	R1418392
Frequency estimation and semantic ambiguity do not eliminate conjunction bias, when it occurs: Replication and extension of Mellers, Hertwig, and Kahneman (2001)	R1418406
Behavioral Indices of Effort Discounting are Related to Creative Accomplishment and Problem-Solving and to Bipolar Disorder	R1418421
Pseudo-Optimal Evidence Accumulation as a Foundation for Multi-Choice Irrationalities	R1418438
Revisiting foraging approaches in neuroscience	R1418456
Ageing is associated with exaggerated suboptimality in foraging behaviour	R1418469
Flexible decision-strategy improvements in children	R1418485
The Effects of Mental Fatigue on Effort Allocation: Modeling and Estimation	R1418498
Explaining the paradoxical effects of poverty on decision making: The Desperation Threshold Model	R1418509
Rethinking reinforcement learning	R1418525
Why We Imagine Our Future: Introducing the Functions of Future Thinking Scale (FoFTS)	R1418542
Running head: COLOR-CODED FOREST PLOTS PRODUCE ERRORS 1 Color-Coded Forest Plots in Data Dashboards: A Source of Misinterpretation and Suboptimal Decision-Making	R1418556
The Effect of Individual-Level Adaptive Stimulus Selection on the Group-Level Parameters for Cognitive Models	R1418568
Publisher's note: Springer Nature remains neutral with regard to jurisdictional claims in published maps and institutional affiliations	R1418580
Subjective cognitive impairment in oncological patients Subjective cognitive impairment in patients with cancer: a network approach	R1418590
Running head: COOPERATION VALUE-BASED FRAMEWORK 1 A value-based framework for understanding cooperation	R1418609
Threat rapidly disrupts Reward Reversal Learning	R1418631
AN ACTIVE INFERENCE ACCOUNT TO SOCIAL INFERENCE IN DEPRESSION Better safe than sorry? -An Active Inference Approach to Biased Social Inference in Depression	R1418649
Perspectives about the Collaboration between Human and Artificial-Intelligence in Creative Decision-Making	R1418666
POINT ESTIMATE OBSERVERS: A NEW CLASS OF MODELS FOR PERCEPTUAL DECISION MAKING	R1418683
SOURCE MEMORY FOR UNRECOGNIZED ITEMS	R1418706
INDIVIDUAL DIFFERENCES AND THREAT RESPONSE 1 Politics, Personality, and Impulsivity Can Color People's Perceptions of-and Responses to-Hurricane Threats of Varying Severity	R1418721
Case formulation and the outcome of cognitive behavior therapy	R1418734
Examining the robustness of the relationship between metacognitive efficiency and metacognitive bias	R1418746
Rational and irrational consequences of state-dependence valuation	R1418760
Fundamental constraints on distinguishing reality from imagination	R1418776
When the killing has been done: Influences of personality on third-party judgment and punishment of homicides in moral dilemma scenarios	R1418795
A systematic evidence map of the association between cannabis use and psychosis-related outcomes across the psychosis continuum: an umbrella review of systematic reviews and metaanalyses	R1418815
Systematic methods for Moral HRI: Studying human responses to robot norm conflicts	R1418826
Metacognition in multialternative choices is based on more information than type-1 decisions	R1418840
MOTIVATED INTERPRETATIONS OF SURVIVAL RATES	R1418853
The 'White Male Effect' in Perceptions of Risk of Dying from COVID-19	R1418865
Full title: The effects of antenatal depression and SSRI exposure on children: A systematic review	R1418888
Surprisingly Robust Violations of Stochastic Dominance Despite Splitting Training: A Quasi-Adversarial Collaboration	R1418910
A Bayesian Modelling Approach to Examine the Role of Testosterone Administration on the Endowment Effect and Risk-Taking	R1418922
Vicarious learning: model-based or model-free?	R1418933
Running head: FACIAL APPEARANCE IN PERSON PERCEPTION	R1418946
Titel: Never mind losing the pound… still got the penny! The influence of trait greed on risky decision behavior in a mixed and gain only BART	R1418959
SOCIAL, BIOSPHERIC AND TEMPORAL DILEMMA PREFERENCES	R1418980
Computations of confidence are modulated by mentalizing ability	R1418993
The Nature of Beauty: behavior, cognition, and neurobiology	R1419007
Improving Forensic Expert Decision-Making through Deliberate Practice	R1419021
Pupil-linked arousal encodes uncertainty-weighted prediction errors	R1419036
Evaluating the efficacy of a vignette-based approach to measuring online/offline discrepancies in moral decision making among social media users	R1419050
How people decide to consume (more) alcohol when feeling stressed	R1419068
Changes in the efficiency of lexical access across the lifespan are modulated by vocabulary size	R1419087
A Gamification Approach to Improving Interpersonal Situational Awareness in Cyber Defense	R1419103
ATTENTION AND NEGLECT UNDER SCARCITY	R1419119
Accumulation of continuously time-varying sensory evidence constrains neural and behavioral responses in human collision threat detection	R1419130
Signed and Unsigned Effects of Prediction Error on Memory: Is it a Matter of Choice?	R1419141
Temporal oscillations in preference strength provide evidence for an open system model of constructed preference	R1419157
Introducing COSMOS: a web-platform for multimodal game-based psychological assessment geared towards open science practice	R1419173
Improving climate change decision-makers' understanding of IPCC graphs: A randomised experimental study across 135 countries	R1419188
Decision-Making under Uncertainty	R1419205
Abbreviated Title: Cognitive Effort Value Comparison in dACC Generalized encoding of the relative subjective value of cognitive effort in dorsal ACC	R1419224
Study protocol: Social Health Impact of Network Effects (SHINE) Study	R1419243
The Double-Edged Sword of Loyalty	R1419263
Assessing Decision Thresholds in Primary School Students Using Signal Detection Theory: Validating an Adapted Version of the Beads Task	R1419286
THIS MANUSCRIPT HAS NOT YET BEEN PEER-REVIEWED	R1419306
Exploration-exploitation dilemma in joint value-based decisions is driven by resistance to erratic randomness	R1419312
Behavioural profiles following feedback 1 Running head: Behavioural profiles following feedback Assessing behavioural profiles following neutral, positive and negative feedback	R1419328
Cognitive flexibility: neurobehavioural correlates of changing one's mind	R1419340
Imagine Before You Decide: Episodic Simulation Increases the Likelihood of Choosing the Simulated Option	R1419358
The neuroeconomics of work: Computational and neural mechanisms of the dynamics of effort-based decisions	R1419378
Running head: EVIDENCE ACCUMULATION IN DECISION MAKING AND WORKING MEMORY 1 Practice-related Changes in Perceptual Evidence Accumulation Correlate with Changes in Working Memory	R1419397
Framing attributes in similarity judgments and intertemporal choices	R1419412
THE POTENTIAL OF WAITING ONE SECOND 1 The potential of waiting one second before answering a question for boosting medical image binary labelling performance	R1419427
Flexible use of confidence to guide advice requests	R1419440
Language-based game theory in the age of artificial intelligence	R1419451
Encoding context determines risky choice	R1419463
Power and Sociability	R1419473
Does allowing for changes of mind influence initial responses?	R1419484
Absolute and relative stability of loss aversion across contexts	R1419493
An Evolutionary Theory of Values	R1419508
Does disrupting the Orbitofrontal Cortex alter sensitivity to punishment? A potential mechanism of compulsivity	R1419517
Investigating the Impact of Background Noise on Group Decision-Making Using an Individual-Weighted Voting Model	R1419528
Methods to scale deliberative decision-making to billions of simultaneous people	R1419543
Pleasure, reward value, prediction error and anhedonia	R1419561
Valuing different forms of knowledge predicts belief in epistemically suspect claims: Development and validation of the Foundations of Knowledge Questionnaire	R1419581
WARM HANDOFFS IN THE FINANCIAL INDUSTRY	R1419594
No Evidence for Loss Aversion Disappearance and Reversal in Walasek and Stewart (2015)	R1419598
Dispositional and situational attribution of COVID-19 risk: A content analysis of response typology	R1419607
It takes a village to model complex behaviour: A community-based approach	R1419620
Note: This manuscript was accepted for publication in Judgment and Decision Making in May 2024. Chasing emotional losses: negative subjective affect is linked to increased risk seeking both within and between individuals	R1419632
The impassable gap between experiential and symbolic values	R1419647
The component processes of complex planning follow distinct developmental trajectories	R1419660
Need for cognition does not account for individual differences in metacontrol of decision making	R1419673
Low self-esteem and the formation of global self-performance estimates in emerging adulthood	R1419684
Learning from rewards and social information in naturalistic strategic behavior	R1419695
Running head: STABILITY-FLEXIBILITY TRADE-OFF IN DECISION MAKING 1 To Stay or Not to Stay: The Stability-Flexibility Trade-Off in Value-Based Decision Making	R1419707
Running head: PERCEPTIONS OF DOMESTIC HOMICIDE!	R1419721
Effects of personal force and physical contact on moral decision-making: A replication	R1419739
Biases in Improvement Decisions: People Focus on the Relative Reduction in Bad Outcomes	R1419757
On the psychology of the psychology subject pool: an exploratory test of the good student effect	R1419780
Information Acquisition and Evaluation in Decision Making: A General Computational Framework	R1419801
Torn again: Repeated Experiences of Ambivalence Motivate Effortful Problem-Focused Coping	R1419820
When models matter: Environmental demand guides the arbitration between modelbased and model-free control	R1419830
Model-based foraging using latent-cause inference	R1419841
VALIDATION AND COMPARISON OF NON-STATIONARY COGNITIVE MODELS: A DIFFUSION MODEL APPLICATION	R1419854
The Cognitive and Perceptual Correlates of Ideological Attitudes: A Data-Driven Approach	R1419870
Prediction of violent reoffending in people released from prison in England: external validation study of a risk assessment tool (OxRec)	R1419883
Accurate predictions facilitate robust memory encoding independently from stimulus probability	R1419896
Domain-general idiosyncratic anchoring of metacognition	R1419904
VIRTUAL REALITY AND SPATIAL NAVIGATION	R1419923
A unified theory of discrete and continuous responding	R1419944
Individual Differences in Fear and Self-Distancing Predict Information Processing via Problem Construal	R1419959
Filling the gaps: Cognitive control as a critical lens for understanding mechanisms of value-based decision-making	R1419979
Running head: HEURISTIC DECISION MAKING	R1419998
The Impact of N-back-Induced Cognitive Load and Time Budget on Takeover Performance	R1420013
TOP-DOWN AND BOTTOM-UP INFLUENCES ON EMOTION PERCEPTION	R1420025
A computational neuroscience perspective on subjective wellbeing within the active inference framework	R1420043
Nonlinear Probability Weighting Can Reflect Attentional Biases in Sequential Sampling	R1420059
Confidence response times: Challenging post-decisional models of confidence	R1420070
No gender difference in confidence or metacognitive ability in perceptual decision making	R1420075
Time pressure changes how people explore and respond to uncertainty	R1420087
Letting go of the Grail: Falsifying the theory of "true" eyewitness identifications	R1420100
Learning and choosing in an uncertain world: An investigation of the explore-exploit dilemma in static and dynamic environments	R1420114
Running head: DIFFUSION MODELING AND INTERVENTIONS ON THE RACE IAT NOTICE: This is the author's version of a work that was accepted for publication in Personality and Social Psychology Bulletin (PSPB). Changes resulting from the publishing process, such as editing, corrections, structural formatting, and other quality control mechanisms may not be reflected in this document. A definitive version is published in Personality and Social Psychology Bulletin. Supplements to this work can be found at	R1420127
The Gated Cascade Diffusion Model: An Integrated Theory of Decision Making, Motor Preparation, and Motor Execution	R1420140
Autistic traits are related to worse performance in a volatile reward learning task despite adaptive learning rates	R1420152
A diffusion model analysis of belief bias: Different cognitive mechanisms explain how cognitive abilities and thinking styles contribute to conflict resolution in reasoning	R1420162
dynConfiR: The R package for sequential sampling models of decision confidence	R1420173
Animals, Abuse and COVID-19 Lockdown	R1420192
Computational approaches to mentalizing during observational learning and strategic social interactions	R1420209
Evaluating Intersectional Fairness in Algorithmic Decision Making Using Intersectional Differential Algorithmic Functioning	R1420224
Balancing exploration and exploitation with information and randomization	R1420240
Intergroup Coordination Groups Outperform Individuals in Tacit Coordination by Using Consensual and Disjunctive Salience	R1420259
Combined Anchoring: Prosecution and defense claims as sequential anchors in the courtroom	R1420268
Conceptualisation of parenting in research on young children with or at elevated likelihood of autism: A systematic review of observational measures	R1420285
Rationalization is rational	R1420300
The effect of acute stress on dishonesty: the moderating role of moral default	R1420311
Win-Win Denial: The Psychological Underpinnings of Zero-Sum Thinking	R1420326
Psychological Mechanisms of Loss Aversion: A Drift-Diffusion Decomposition	R1420340
Characterizing heterogeneity in human reinforcement learning and the arbitration of behavioral control	R1420362
Fluency and confidence predict paramedic diagnostic intuition: An experimental study of applied dual-process theory	R1420384
ADULT AGE DIFFERENCES IN THE INTEGRATION OF VALUES FOR SELF AND OTHER	R1420400
TITLE: Detaching from influence in decision-making: objective and subjective freedom of choice	R1420417
How Multimodal can Predict Human Judgment	R1420434
Evaluating Risk and Benefit Sensitivity for Cognitive Treatments	R1420453
Decision Processes in Continuous-Outcome Retrieval from Visual Working Memory	R1420474
Theory of Machine 2.0: Artificial Versus Artificial Intelligence	R1420487
Extrinsic factors underlying food valuation in the human brain	R1420501
Butt-dialing the Devil: Evil Agents are Expected to Disregard Intentions Behind Requests	R1420521
Running head: LINEARITY IN SEQUENTIAL DECISION MAKING 1 A Linear Threshold Model for Optimal Stopping Behavior	R1420536
Improving measurements of similarity judgments with machine-learning algorithms	R1420547
Behavioral consequences and intervention of financial shocks	R1420564
The cost of Pavlovian bias: maladaptive decision-making in human sign-trackers and goal-trackers	R1420581
Empowering Patients through Technology: Enhancing Health Literacy and Self-Management in Chronic Conditions Date: 15,12,2023	R1420590
Computational and Behavioral Markers of Model-based Decision Making in Childhood	R1420596
Decision Makers Consider All Options in Choice Triplets	R1420612
Methylphenidate enhances or impairs the cognitive control of Pavlovian bias depending on working memory capacity	R1420635
Title: Testosterone increases risk-taking for status but not for money	R1420655
Running head: DISTRESS AND RAPE COMPLAINANT CREDIBILITY	R1420669
BACKGROUND INFORMATION IN CSA INVESTIGATIONS	R1420683
A cognitive modeling analysis of risk in sequential choice tasks	R1420698
Value-free reinforcement learning: policy optimization as a minimal model of operant behavior	R1420709
Neurocognitive Empowerment for Addiction Treatment (NEAT): Study Protocol for a Randomized Controlled Trial Authors	R1420720
Sensitivity to the instrumental value of choice increases across development	R1420743
Neuroscience and Biobehavioral Reviews	R1420766
Article Title: Search for solutions, learning, simulation, and choice processes in suicidal behavior Article Type: Overview Authors	R1420783
Evidence of Psychological Targeting but not Psychological Tailoring in Political Persuasion Around Brexit	R1420798
Variable-drift diffusion models of pedestrian road-crossing decisions	R1420814
Patterns of choice adaptation in dynamic risky environments	R1420828
AI AND WORKER COMPENSATION	R1420841
Transdiagnostic mental health symptom dimensions predict use of flexible model-based inference in complex environments	R1420854
Competing Interest Statement: The German Standing Committee on Vaccination (STIKO) at the Robert Koch Institute officially recommends COVID-19 vaccinations. The activities of the STIKO are coordinated and supported by the Robert Koch Institute	R1420869
From Martial to Mindful: Reframing the Practice of the Wing Chun Martial Art through a Psychological Lens of Inner Development for Holistic Wellbeing	R1420887
Rational After All: Changes in Probability Matching Behaviour Across Time in Humans and Monkeys	R1420901
Doing good vs. avoiding bad in prosocial choice: A refined test and extension of the morality preference hypothesis	R1420912
Choice in shared resource problems: a social motives selection model	R1420928
Measures of Relationship Power Dynamics in Romantic Relationships Under review as of 01/07/2025	R1420944
Social preferences and psychopathy in a sample of male prisoners	R1420956
VTE AND PLACE-STRATEGIES IN HUMAN NAVIGATION	R1420970
Anchoring, confirmation and confidence bias among medical decision-makers	R1420983
Clinicians and the CBS Research Agenda	R1420998
Longitudinal Psychological Family Studies in Austria: A Scoping Review	R1421015
How consistent are UK university rankings of subjects and their shifts? An exploration using a robust ranking aggregation method	R1421030
Locating what comes to mind in empirically derived representational spaces	R1421047
The illusion of information adequacy: A corollary to naïve realism	R1421062
Towards a distributed connectionist account of cognates and interlingual homographs: Evidence from semantic relatedness tasks	R1421074
DECISION FRAMING IN FACIAL IMAGE COMPARISON	R1421088
Conditionality of adaptiveness: Investigating the relationship between numeracy and adaptive behavior	R1421099
Partition dependence in development: Are children's decisions shaped by the arbitrary grouping of options?	R1421106
Capturing Fingerprint Expertise with Protocol Analysis	R1421117
Please send all correspondence to	R1421135
How do people predict a random walk? Lessons for models of human cognition	R1421152
Validating Mouse-Tracking: How Design Factors Influence Action Dynamics in Intertemporal Decision Making	R1421165
Not everything looks like a nail: Learning to select appropriate decision strategies in multiple environments	R1421181
Effects of social value orientation (SVO) and decision mode on controlled information acquisition-A Mouselab perspective	R1421193
Working title: The developmental trajectory of open-mindedness: from 18 to 87-years of age	R1421203
Childhood socioeconomic position relates to adult decision-making: evidence from a large cross-cultural investigation	R1421211
Time and memory costs jointly determine a speed-accuracy trade-off and set-size effects	R1421222
Abnormalities of confidence in psychiatry: an overview and future perspectives	R1421238
Distinct neural markers of evidence accumulation index metacognitive processing before and after simple visual decisions	R1421253
Signatures proposed to index perceptual effects emerge in a purely cognitive task	R1421266
The role of attention in decision-making under risk in gambling disorder: an eye-tracking study	R1421286
Overprecision is a Property of Thinking Systems	R1421302
LRTC and identity 1	R1421316
Getting a grip on insight: real-time and embodied Aha experiences predict correct solutions	R1421325
Developmental changes in reward processing are reward specific Authors	R1421336
Individual differences in working memory impact the trajectory of non-native speech category learning	R1421351
RELEVANCE REALIZATION, AGING, & MORAL DECISION-MAKING	R1421369
Introducing the Extinction Gambling Task	R1421382
Running head: REPITITION BIAS IN INTERTEMPORAL CHOICE	R1421394
People Are (Shockingly) Bad at Valuing Hedges	R1421406
Common computations for metacognition and meta-metacognition	R1421414
Organisation for Economic Co-operation and Development DOCUMENT CODE For Official Use English -Or. English	R1421424
Decision landscapes: visualizing mouse-tracking data	R1421436
Moderated mediation of the link between parent-adolescent conflict and adolescent risktaking: The role of physiological regulation and hostile behavior in an experimentally controlled investigation	R1421449
An investigation of feed-forward and feed-back eye movement training in immersive virtual reality	R1421468
VISUAL AIDS AND FINANCIAL DECISION MAKING	R1421479
Numerical Approximation of the First-Passage Time Distribution of Time-Varying Diffusion Decision Models: A Mesh-Free Approach	R1421493
Conspiracy belief, jumping to conclusions and intuitive thinking	R1421507
I know better! Emerging metacognition allows adolescents to ignore false advice	R1421518
When Private Optimism meets Public Despair: Dissociable effects on behavior and well-being	R1421534
Running Head: NEUROIMAGING RATIONALITY A Window into the Rational Mind: The Neural Underpinnings of Human Reasoning	R1421545
Collaborative decision making is grounded in representations of other people's competence and effort	R1421555
Assessing the Longitudinal Associations Between Decision-Making Processes and Attention Problems in Early Adolescence	R1421566
Modeling the influence of working memory, reinforcement, and action uncertainty on reaction time and choice during instrumental learning	R1421583
Surprising sounds bias risky decision making	R1421600
The Decisive Role of Non-Decision Time for Interpreting Decision Making Models	R1421615
Running head: PLAYING A DIFFERENT GAME Playing a different game: Situation perception mediates framing effects on cooperative behaviour	R1421630
Eye movements reflect adaptive predictions and predictive precision	R1421644
Flexibility of Evidence-Accumulation Models under Practical Constraints	R1421660
Thinking Fast and Slow in Large Language Models: a Review of the Decision-Making Capabilities of Generative AI Agents	R1421676
Can we infer inter-individual differences in risk-taking from behavioural tasks?	R1421688
Exploit Theory of Human Drive (ETHD): Framework Proposal	R1421707
Structuring memory through inference-based event segmentation *	R1421722
Cognitive Bias and Mate Choice	R1421732
THE ANTICIPATED FOOD SCARCITY SCALE (AFSS)	R1421738
Decision-making expertise, intelligence, and social alliances are associated with conflict resolution skills among recently settled Ethiopian hunter-gatherers	R1421754
Testing the Theory of Good Thinking and Deciding in Organizational Setting: Many Benefits of Leader's Actively Open-minded Thinking	R1421774
Born to be Biased: Genes and Miscalibrated Expectations	R1421789
Risky decisions are influenced by individual attributes as a function of risk preference	R1421799
The Exploration Advantage: Children's instinct to explore leads them to find information that adults miss	R1421808
Cognitive models of decision-making with identifiable parameters: Diffusion Decision Models with within-trial noise	R1421819
Deciphering the Cognitive Complexity of Road Crossing Decisions: A Novel Model Integrating Time-Varying Drift Rates, Signal Suppression, and Utility Maximization	R1421836
Beyond the Individual: Sexual Minority Help-Seeking and the Consequences of Structural Barriers	R1421862
Diurnal Cortisol and Decision Making Under Risk in Problem Gambling	R1421882
Accepted for publication in Cognition Three-year-olds' ability to plan for mutually exclusive future possibilities is limited primarily by their representations of possible plans, not possible events	R1421897
Social odors (even when masked) make you more emotional: behavioral and neural insights	R1421909
COGNITIVE ECONOMICS: MINDS AND MARKETS AS COMPLEX SYSTEMS	R1421920
The Impact of the Balance between Trust in Advice and Confidence in Human Judgment on Advice Utilization	R1421933
Running Head: MODELING FLEXIBLE BEHAVIOR IN AUTISM SPECTRUM DISORDER AND TYPICAL DEVELOPMENT	R1421950
Can Probabilistic Cognitive Modeling Explain Adoption Behavior of Smartphone Apps Gathering Private Data?	R1421962
A dual-fMRI investigation of the iterated Ultimatum Game reveals that reciprocal behaviour is associated with neural alignment	R1421975
Disrupted social decisions in antagonistic individuals 1 Title: Adaptive social decisions are disrupted in highly antagonistic individuals	R1421992
Rational inference strategies and the genesis of polarization and extremism	R1422006
Explaining human interactions on the road by large-scale integration of computational psychological theory	R1422025
The role of Naturalistic Developmental Behavioral Interventions in early intervention for autistic toddlers: An observational study	R1422045
How peer influence shapes value computation in moral decision-making	R1422062
Attentional Dynamics Explain the Elusive Nature of Context Effects	R1422077
Using behavioral interventions to reduce single-use produce bags	R1422096
An LBA account of decisions in the multiple object tracking task	R1422113
Running head: CAUSAL ROLE OF TPJ IN SELFISHNESS	R1422125
Breaking human social decision making into multiple components and then putting them together again	R1422140
The repulsion effect in preferential choice and its relation to perceptual choice	R1422154
Crowd control: Reducing individual estimation bias by sharing biased social information	R1422173
Sensitivity to contamination of food odours depends on hunger and attention	R1422193
Impact of the Gut Microbiome Composition on Social Decision-Making Short Title: Social Decision-Making and Gut Microbiome Composition	R1422213
Construal level as a mediator of stress-induced bias in financial decision making	R1422234
A Quantum Model for Serial Reproduction	R1422250
RUNNING HEAD: TRUST IN AFRS Trust in Automation and the Accuracy of Human-Algorithm Teams Performing Oneto-One Face Matching Tasks	R1422261
